unique/np_guerreillustree_191611_21_02.jpg;a newspaper clipping from the early 1900s showing ;a group of men in uniform
unique/np_guerreillustree_191611_21_02.jpg;a black and white photo of ;a soldier in uniform with a caption
unique/dailymirror_19111109_P11_00_03.jpg;a newspaper clipping from the early 1900s showing ;a soldier preparing to shoot a fox
unique/dailymirror_19111109_P11_00_03.jpg;a black and white photo of ;a soldier in the snow with a rifle
unique/btv1b53231655m_1.jpg;a newspaper clipping from the early 1900s showing ;a group of people walking along the coast
unique/btv1b53231655m_1.jpg;a black and white photo of ;a group of people walking along the shore
unique/pho_2K24795_36_02.jpg;a newspaper clipping from the early 1900s showing ;a man selling flowers on the street
unique/pho_2K24795_36_02.jpg;a black and white photo of ;a street scene with a man and a woman
unique/np_guerreillustree_191710_30_01.jpg;a newspaper clipping from the early 1900s showing ;a woman in a hospital bed
unique/np_guerreillustree_191710_30_01.jpg;a black and white photo of ;a woman in a hospital bed with a nurse
unique/btv1b53231634b_1.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers in a city
unique/btv1b53231634b_1.jpg;a black and white photo of ;a group of soldiers in uniform standing on a street
unique/np_surlevif_19160715_05_05.jpg;a newspaper clipping from the early 1900s showing ;a train with a group of people in it
unique/np_surlevif_19160715_05_05.jpg;a black and white photo of ;a train with people in it
unique/np_guerreillustree_191811_20_01.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers in uniform
unique/np_guerreillustree_191811_20_01.jpg;a black and white photo of ;a group of soldiers in uniform
unique/np_guerreillustree_191703_24_01.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers in the snow
unique/np_guerreillustree_191703_24_01.jpg;a black and white photo of ;a group of soldiers in the snow
unique/np_guerreillustree_191812_06_08.jpg;a newspaper clipping from the early 1900s showing ;a photo of a man with a mustache
unique/np_guerreillustree_191812_06_08.jpg;a black and white photo of ;a man with a mustache and a suit
unique/np_guerreillustree_191810_06_02.jpg;a newspaper clipping from the early 1900s showing ;a horse and a mule pulling a log
unique/np_guerreillustree_191810_06_02.jpg;a black and white photo of ;a horse and a man pulling a log
unique/pho_2K24711_03_01.jpg;a newspaper clipping from the early 1900s showing ;a black man in uniform
unique/pho_2K24711_03_01.jpg;a black and white photo of ;a black man in uniform with a cane
unique/np_surlevif_19160401_06_06.jpg;a newspaper clipping from the early 1900s showing ;a man in a cave
unique/np_surlevif_19160401_06_06.jpg;a black and white photo of ;a man in a trench
unique/np_surlevif_19161216_06_02.jpg;a newspaper clipping from the early 1900s showing ;a horse and wagon on the side of the road
unique/np_surlevif_19161216_06_02.jpg;a black and white photo of ;a horse and cart on the road
unique/pho_2K24795_16_01.jpg;a newspaper clipping from the early 1900s showing ;a crowd of people gathered in a city
unique/pho_2K24795_16_01.jpg;a black and white photo of ;a crowd of people in a city
unique/np_surlevif_19161216_04_03.jpg;a newspaper clipping from the early 1900s showing ;a logging road in the woods
unique/np_surlevif_19161216_04_03.jpg;a black and white photo of ;a stream in the woods
unique/np_surlevif_19160325_06_01.jpg;a newspaper clipping from the early 1900s showing ;a group of men pulling a sled
unique/np_surlevif_19160325_06_01.jpg;a black and white photo of ;a sled carrying a soldier and a dog
unique/btv1b532316975_1.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers standing on top of a sand hill
unique/btv1b532316975_1.jpg;a black and white photo of ;a group of soldiers standing on top of a pile of sandbags
unique/np_guerreillustree_191707_09_03.jpg;a newspaper clipping from the early 1900s showing ;a soldier in a trench
unique/np_guerreillustree_191707_09_03.jpg;a black and white photo of ;a trench in the somme
unique/np_guerreillustree_191701_09_02.jpg;a newspaper clipping from the early 1900s showing ;a group of men riding horses through a muddy river
unique/np_guerreillustree_191701_09_02.jpg;a black and white photo of ;a group of men riding horses through a muddy area
unique/np_guerreillustree_191810_26_01.jpg;a newspaper clipping from the early 1900s showing ;a group of men in suits and ties
unique/np_guerreillustree_191810_26_01.jpg;a black and white photo of ;a group of men in suits and ties
unique/btv1b53208147p_1.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers carrying luggage
unique/btv1b53208147p_1.jpg;a black and white photo of ;soldiers carrying supplies in a street
unique/pho_2K24792_65_01.jpg;a newspaper clipping from the early 1900s showing ;a group of men waiting to be drafted
unique/pho_2K24792_65_01.jpg;a black and white photo of ;a group of soldiers waiting to be inspected
unique/pho_2K2475_36_01.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers in the field
unique/pho_2K2475_36_01.jpg;a black and white photo of ;a group of soldiers in a field
unique/np_surlevif_19161014_05_05.jpg;a newspaper clipping from the early 1900s showing ;a trench in the somme
unique/np_surlevif_19161014_05_05.jpg;a black and white photo of ;a trench in the somme
unique/np_surlevif_19161230_03_01.jpg;a newspaper clipping from the early 1900s showing ;a group of french military leaders
unique/np_surlevif_19161230_03_01.jpg;a black and white photo of ;a group of men in uniform
unique/np_guerreillustree_191804_12_02.jpg;a newspaper clipping from the early 1900s showing ;a pilot in a plane
unique/np_guerreillustree_191804_12_02.jpg;a black and white photo of ;a pilot in a cockpit
unique/btv1b53208095g_1.jpg;a newspaper clipping from the early 1900s showing ;a boat carrying a load of goods
unique/btv1b53208095g_1.jpg;a black and white photo of ;a boat in the water with people on it
unique/np_guerreillustree_191804_21_04.jpg;a newspaper clipping from the early 1900s showing ;a man walking with a horse
unique/np_guerreillustree_191804_21_04.jpg;a black and white photo of ;a man and a horse
unique/domenicadelcorriere_19111119_P7_03.jpg;a newspaper clipping from the early 1900s showing ;a military parade in a town in sicily
unique/domenicadelcorriere_19111119_P7_03.jpg;a black and white photo of ;a group of soldiers in uniform standing in a field
unique/np_surlevif_19160415_06_01.jpg;a newspaper clipping from the early 1900s showing ;a soldier walking along a trench
unique/np_surlevif_19160415_06_01.jpg;a black and white photo of ;a soldier walking down a dirt path
unique/np_guerreillustree_191708_25_02.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers marching in a parade
unique/np_guerreillustree_191708_25_02.jpg;a black and white photo of ;a group of soldiers standing in a line
unique/np_guerreillustree_191609_11_01.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers in a trench
unique/np_guerreillustree_191609_11_01.jpg;a black and white photo of ;a group of soldiers in a trench
unique/pho_2K247157_36_01.jpg;a newspaper clipping from the early 1900s showing ;a group of men in white masks digging a well
unique/pho_2K247157_36_01.jpg;a black and white photo of ;a group of men in white overalls and masks
unique/btv1b532316278_1.jpg;a newspaper clipping from the early 1900s showing ;a view of the egyptian city of cairo
unique/btv1b532316278_1.jpg;a black and white photo of ;a city in the desert
unique/np_surlevif_19160624_12_01.jpg;a newspaper clipping from the early 1900s showing ;a church with a large screen
unique/np_surlevif_19160624_12_01.jpg;a black and white photo of ;a church with a large screen in the middle
unique/np_guerreillustree_191804_10_05.jpg;a newspaper clipping from the early 1900s showing ;a train traveling through a village
unique/np_guerreillustree_191804_10_05.jpg;a black and white photo of ;a train traveling through a town
unique/pho_2K2475_89_01.jpg;a newspaper clipping from the early 1900s showing ;a group of men walking down a dirt road
unique/pho_2K2475_89_01.jpg;a black and white photo of ;a group of men walking down a dirt road
unique/np_guerreillustree_191711_21_04.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers in uniform
unique/np_guerreillustree_191711_21_04.jpg;a black and white photo of ;a group of soldiers in uniform
unique/pho_2K2475_51_01.jpg;a newspaper clipping from the early 1900s showing ;a wagon carrying a load of hay
unique/pho_2K2475_51_01.jpg;a black and white photo of ;a group of people with horses and carts
unique/eveningtimesrepublican_19111114_P4_01.jpg;a newspaper clipping from the early 1900s showing ;a soldier standing in front of a crowd of soldiers
unique/eveningtimesrepublican_19111114_P4_01.jpg;a black and white photo of ;a soldier holding a rifle and a newspaper article
unique/np_surlevif_19160715_08_01.jpg;a newspaper clipping from the early 1900s showing ;a group of african soldiers in uniform
unique/np_surlevif_19160715_08_01.jpg;a black and white photo of ;soldiers in uniforms standing in a line
unique/np_surlevif_19160506_07_02.jpg;a newspaper clipping from the early 1900s showing ;a group of people walking through a flooded area
unique/np_surlevif_19160506_07_02.jpg;a black and white photo of ;a group of men in a flooded area
unique/pho_2K24788_37_01.jpg;a newspaper clipping from the early 1900s showing ;a hay barn in a village in slovenia
unique/pho_2K24788_37_01.jpg;a black and white photo of ;a wooden structure with a roof and a wooden structure with a roof
unique/np_guerreillustree_191709_25_02.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers in uniform
unique/np_guerreillustree_191709_25_02.jpg;a black and white photo of ;a group of soldiers in uniform
unique/np_surlevif_19160708_06_01.jpg;a newspaper clipping from the early 1900s showing ;a meeting of the russian military
unique/np_surlevif_19160708_06_01.jpg;a black and white photo of ;a meeting of the russian military leaders
unique/np_guerreillustree_191707_13_03.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers
unique/np_guerreillustree_191707_13_03.jpg;a black and white photo of ;a group of soldiers in uniform
unique/np_surlevif_19160219_03_02.jpg;a newspaper clipping from the early 1900s showing ;a group of men in the sandstone quarry
unique/np_surlevif_19160219_03_02.jpg;a black and white photo of ;a group of men in the sandstone cliffs of a mountain
unique/np_guerreillustree_191701_09_01.jpg;a newspaper clipping from the early 1900s showing ;a group of men working on a bridge
unique/np_guerreillustree_191701_09_01.jpg;a black and white photo of ;a group of men working on a bridge
unique/np_surlevif_19160122_03_01.jpg;a newspaper clipping from the early 1900s showing ;a kitchen with a stove and a table
unique/np_surlevif_19160122_03_01.jpg;a black and white photo of ;a kitchen with a stove and a table
unique/np_surlevif_19160212_11_03.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers in uniform
unique/np_surlevif_19160212_11_03.jpg;a black and white photo of ;a group of soldiers in uniform posing for a photo
unique/np_surlevif_19161216_06_03.jpg;a newspaper clipping from the early 1900s showing ;a view of the palais ducal in paris
unique/np_surlevif_19161216_06_03.jpg;a black and white photo of ;a city square with a clock tower
unique/np_guerreillustree_191701_21_01.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers marching in a trench
unique/np_guerreillustree_191701_21_01.jpg;a black and white photo of ;a group of soldiers in uniform standing in a trench
unique/np_guerreillustree_191705_26_01.jpg;a newspaper clipping from the early 1900s showing ;a view of the ibn el-as mosque in iran
unique/np_guerreillustree_191705_26_01.jpg;a black and white photo of ;a mosque in iran
unique/np_guerreillustree_191811_22_06.jpg;a newspaper clipping from the early 1900s showing ;a destroyed town in a southeastern u s state
unique/np_guerreillustree_191811_22_06.jpg;a black and white photo of ;a destroyed town in the aftermath of the battle of st louis
unique/np_surlevif_19160513_01_01.jpg;a newspaper clipping from the early 1900s showing ;a soldier in uniform
unique/np_surlevif_19160513_01_01.jpg;a black and white photo of ;a soldier in uniform standing in front of a window
unique/np_surlevif_19160506_08_02.jpg;a newspaper clipping from the early 1900s showing ;a diagram of a shoulder harness
unique/np_surlevif_19160506_08_02.jpg;a black and white photo of ;a drawing of a sling for a shoulder
unique/np_guerreillustree_191707_13_01.jpg;a newspaper clipping from the early 1900s showing ;a group of men on horses
unique/np_guerreillustree_191707_13_01.jpg;a black and white photo of ;a group of men on horses
unique/ilustracionartistica_19111113_P8_03.jpg;a newspaper clipping from the early 1900s showing ;a crowd of people gathered around a coffin
unique/ilustracionartistica_19111113_P8_03.jpg;a black and white photo of ;a crowd of people gathered around a coffin
unique/np_guerreillustree_191703_15_10.jpg;a newspaper clipping from the early 1900s showing ;a portrait of a man with a mustache
unique/np_guerreillustree_191703_15_10.jpg;a black and white photo of ;a man in a suit and tie
unique/np_guerreillustree_191710_07_04.jpg;a newspaper clipping from the early 1900s showing ;a group of men in a hospital
unique/np_guerreillustree_191710_07_04.jpg;a black and white photo of ;a group of men in a hospital room
unique/np_guerreillustree_191810_22_02.jpg;a newspaper clipping from the early 1900s showing ;a ship that was sunk in the pacific ocean
unique/np_guerreillustree_191810_22_02.jpg;a black and white photo of ;a ship in the water
unique/np_surlevif_19160129_06_01.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers carrying a wounded soldier
unique/np_surlevif_19160129_06_01.jpg;a black and white photo of ;a group of soldiers carrying a wounded soldier
unique/np_surlevif_19160701_01_01.jpg;a newspaper clipping from the early 1900s showing ;a french general and a german general
unique/np_surlevif_19160701_01_01.jpg;a black and white photo of ;a newspaper article from the 'paris tribune'
unique/pho_2K24793_41_01.jpg;a newspaper clipping from the early 1900s showing ;a crowd of people gathered around a fountain
unique/pho_2K24793_41_01.jpg;a black and white photo of ;a crowd of people standing in front of a building
unique/pho_2K2475_63_01.jpg;a newspaper clipping from the early 1900s showing ;a man sitting on a rock near a monument
unique/pho_2K2475_63_01.jpg;a black and white photo of ;a man sitting on a rock near a monument
unique/np_surlevif_19160129_04_01.jpg;a newspaper clipping from the early 1900s showing ;a group of people in a forest
unique/np_surlevif_19160129_04_01.jpg;a black and white photo of ;a group of people in a forest
unique/np_guerreillustree_191709_13_06.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers in a trench
unique/np_guerreillustree_191709_13_06.jpg;a black and white photo of ;a group of soldiers in a trench
unique/np_guerreillustree_191812_27_01.jpg;a newspaper clipping from the early 1900s showing ;a ship being sunk by a torpedo
unique/np_guerreillustree_191812_27_01.jpg;a black and white photo of ;a ship being sunk by a torpedo
unique/np_surlevif_19151113_03_01.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers preparing to march up a hill
unique/np_surlevif_19151113_03_01.jpg;a black and white photo of ;a group of soldiers on a mountain
unique/pho_2K247_02_01.jpg;a newspaper clipping from the early 1900s showing ;a group of people in a village
unique/pho_2K247_02_01.jpg;a black and white photo of ;a group of people in front of a building
unique/np_surlevif_19151204_08_02.jpg;a newspaper clipping from the early 1900s showing ;a truck full of beer
unique/np_surlevif_19151204_08_02.jpg;a black and white photo of ;a group of men loading a truck with crates of beer
unique/np_surlevif_19160805_12_01.jpg;a newspaper clipping from the early 1900s showing ;a ruined building in paris
unique/np_surlevif_19160805_12_01.jpg;a black and white photo of ;a building that was destroyed during the first world war
unique/eveningstar_19111111_P2_03.jpg;a newspaper clipping from the early 1900s showing ;a group of people in a street
unique/eveningstar_19111111_P2_03.jpg;a black and white photo of ;a group of people in a street
unique/np_guerreillustree_191810_10_03.jpg;a newspaper clipping from the early 1900s showing ;a group of military men standing in front of a row of planes
unique/np_guerreillustree_191810_10_03.jpg;a black and white photo of ;a group of men in uniform standing in front of a row of planes
unique/btv1b532081160_1.jpg;a newspaper clipping from the early 1900s showing ;a group of horses in a street
unique/btv1b532081160_1.jpg;a black and white photo of ;a group of horses and people in a street
unique/btv1b53231633w_1.jpg;a newspaper clipping from the early 1900s showing ;a man pushing a cart on the beach
unique/btv1b53231633w_1.jpg;a black and white photo of ;a group of men working on a water wheel
unique/pho_2K247157_54_01.jpg;a newspaper clipping from the early 1900s showing ;a group of children in a parade
unique/pho_2K247157_54_01.jpg;a black and white photo of ;a group of people in uniforms posing for a photo
unique/np_surlevif_19161028_01_01.jpg;a newspaper clipping from the early 1900s showing ;a group of military men
unique/np_surlevif_19161028_01_01.jpg;a black and white photo of ;a group of men in uniforms
unique/np_surlevif_19160603_02_07.jpg;a newspaper clipping from the early 1900s showing ;a drawing of a spooling machine
unique/np_surlevif_19160603_02_07.jpg;a black and white photo of ;a spool of wire
unique/pho_2K247178_12_01.jpg;a newspaper clipping from the early 1900s showing ;a group of african women dancing
unique/pho_2K247178_12_01.jpg;a black and white photo of ;a group of women dancing in a village
unique/np_surlevif_19160708_02_01.jpg;a newspaper clipping from the early 1900s showing ;a street in the village of st etienne
unique/np_surlevif_19160708_02_01.jpg;a black and white photo of ;a street in the village of st etienne, france
unique/np_surlevif_19160205_03_02.jpg;a newspaper clipping from the early 1900s showing ;a man in a snowy hut
unique/np_surlevif_19160205_03_02.jpg;a black and white photo of ;a man standing in a snowy hut
unique/np_guerreillustree_191704_19_02.jpg;a newspaper clipping from the early 1900s showing ;a train carrying a load of goods
unique/np_guerreillustree_191704_19_02.jpg;a black and white photo of ;a train carrying people and goods
unique/pho_2K2476_05_01.jpg;a newspaper clipping from the early 1900s showing ;a group of men and women in a village
unique/pho_2K2476_05_01.jpg;a black and white photo of ;a man with a donkey and a group of people
unique/np_surlevif_19160122_02_05.jpg;a newspaper clipping from the early 1900s showing ;a group of people walking with sheep
unique/np_surlevif_19160122_02_05.jpg;a black and white photo of ;a crowd of people and sheep on a street
unique/np_guerreillustree_191704_18_07.jpg;a newspaper clipping from the early 1900s showing ;a submarine and a battleship
unique/np_guerreillustree_191704_18_07.jpg;a black and white photo of ;a large ship in the water with people around it
unique/np_guerreillustree_191805_14_03.jpg;a newspaper clipping from the early 1900s showing ;a group of men preparing to fire a machine gun
unique/np_guerreillustree_191805_14_03.jpg;a black and white photo of ;a group of men in uniforms standing around a machine gun
unique/btv1b53231658z_1.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers laying a dead body in the street
unique/btv1b53231658z_1.jpg;a black and white photo of ;a soldier lying on a stretcher in a street
unique/np_guerreillustree_191609_26_01.jpg;a newspaper clipping from the early 1900s showing ;a crowd of people watching a parade
unique/np_guerreillustree_191609_26_01.jpg;a black and white photo of ;a crowd of people in a field
unique/np_surlevif_19161202_05_02.jpg;a newspaper clipping from the early 1900s showing ;a trench in the somme
unique/np_surlevif_19161202_05_02.jpg;a black and white photo of ;a trench in the somme
unique/np_guerreillustree_191805_17_01.jpg;a newspaper clipping from the early 1900s showing ;a large bomb being loaded onto a ship
unique/np_guerreillustree_191805_17_01.jpg;a black and white photo of ;a dd-lrb-dd-lrb-dd-
unique/3_Chérau_6 dec 1911_Tripoli_pendaison des 14 (1).tif;a newspaper clipping from the early 1900s showing ;a group of men waiting to be hung
unique/3_Chérau_6 dec 1911_Tripoli_pendaison des 14 (1).tif;a black and white photo of ;a group of men standing on a wooden platform
unique/pho_2K24790_15_01.jpg;a newspaper clipping from the early 1900s showing ;a group of men sitting around a table
unique/pho_2K24790_15_01.jpg;a black and white photo of ;a group of men sitting around a table
unique/pho_2K247157_08_01.jpg;a newspaper clipping from the early 1900s showing ;a crowd of people on a street
unique/pho_2K247157_08_01.jpg;a black and white photo of ;a crowd of people on a street
unique/np_guerreillustree_191708_06_02.jpg;a newspaper clipping from the early 1900s showing ;a ship in the middle of the ocean
unique/np_guerreillustree_191708_06_02.jpg;a black and white photo of ;a ship in the water with smoke coming out of it
unique/WB_19111127_P8_01.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers in uniform
unique/WB_19111127_P8_01.jpg;a black and white photo of ;a group of soldiers standing in formation
unique/np_guerreillustree_191806_12_01.jpg;a newspaper clipping from the early 1900s showing ;a crowd of people waiting for the train
unique/np_guerreillustree_191806_12_01.jpg;a black and white photo of ;a crowd of people waiting for the train to arrive
unique/np_guerreillustree_191708_08_01.jpg;a newspaper clipping from the early 1900s showing ;a sailor on the deck of a ship
unique/np_guerreillustree_191708_08_01.jpg;a black and white photo of ;a man standing on the deck of a ship
unique/np_guerreillustree_191805_16_01.jpg;a newspaper clipping from the early 1900s showing ;a stowage of discarded hoses
unique/np_guerreillustree_191805_16_01.jpg;a black and white photo of ;a large pile of ropes and other items
unique/np_surlevif_19160415_01_01.jpg;a newspaper clipping from the early 1900s showing ;a group of people wearing face masks
unique/np_surlevif_19160415_01_01.jpg;a black and white photo of ;a group of people wearing face masks
unique/np_guerreillustree_191808_18_07.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers burning a building
unique/np_guerreillustree_191808_18_07.jpg;a black and white photo of ;a group of soldiers in a trench
unique/pho_2K24788_29_01.jpg;a newspaper clipping from the early 1900s showing ;a view of the san fernando valley
unique/pho_2K24788_29_01.jpg;a black and white photo of ;a small town with a few buildings
unique/pho_2K47161_59_01.jpg;a newspaper clipping from the early 1900s showing ;a group of men in a street in afghanistan
unique/pho_2K47161_59_01.jpg;a black and white photo of ;a group of men in white shirts and ties walking down a street
unique/pho_2K247136_07_01.jpg;a newspaper clipping from the early 1900s showing ;a group of women preparing potatoes for sale
unique/pho_2K247136_07_01.jpg;a black and white photo of ;women preparing potatoes for the winter
unique/np_guerreillustree_191806_08_02.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers in uniform
unique/np_guerreillustree_191806_08_02.jpg;a black and white photo of ;french soldiers in a street in a city
unique/np_surlevif_19161014_08_03.jpg;a newspaper clipping from the early 1900s showing ;a sign warning of a fox in the area
unique/np_surlevif_19161014_08_03.jpg;a black and white photo of ;a sign on a tree in the middle of a field
unique/np_guerreillustree_191610_23_01.jpg;a newspaper clipping from the early 1900s showing ;a train wreck
unique/np_guerreillustree_191610_23_01.jpg;a black and white photo of ;a group of people in a field
unique/np_surlevif_19161216_11_02.jpg;a newspaper clipping from the early 1900s showing ;a biplane with a pilot in the cockpit
unique/np_surlevif_19161216_11_02.jpg;a black and white photo of ;a biplane with a man in the cockpit
unique/np_guerreillustree_191806_27_01.jpg;a newspaper clipping from the early 1900s showing ;a fountain in front of the dome of the rock
unique/np_guerreillustree_191806_27_01.jpg;a black and white photo of ;a fountain in front of the dome of the rock
unique/pho_2K2475_07_01.jpg;a newspaper clipping from the early 1900s showing ;a group of natives posing with a biplane
unique/pho_2K2475_07_01.jpg;a black and white photo of ;a group of people sitting around a plane
unique/btv1b53113797b_1.jpg;a newspaper clipping from the early 1900s showing ;a group of men on a horse drawn carriage
unique/btv1b53113797b_1.jpg;a black and white photo of ;a group of men on a horse drawn carriage
unique/np_guerreillustree_191612_17_04.jpg;a newspaper clipping from the early 1900s showing ;a group of men in uniform
unique/np_guerreillustree_191612_17_04.jpg;a black and white photo of ;a group of men in uniforms
unique/btv1b532081054_1.jpg;a newspaper clipping from the early 1900s showing ;a group of men in a trench
unique/btv1b532081054_1.jpg;a black and white photo of ;a group of soldiers in a trench
unique/np_surlevif_19160819_07_03.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers preparing a grave
unique/np_surlevif_19160819_07_03.jpg;a black and white photo of ;a group of soldiers laying flowers at a grave
unique/btv1b53231706c_1.jpg;a newspaper clipping from the early 1900s showing ;a horse drawn carriage in the desert
unique/btv1b53231706c_1.jpg;a black and white photo of ;a horse drawn carriage in the desert
unique/np_surlevif_19161007_02_04.jpg;a newspaper clipping from the early 1900s showing ;a ruined village in the sahara desert
unique/np_surlevif_19161007_02_04.jpg;a black and white photo of ;a village in the ruins of a village
unique/np_surlevif_19161216_03_04.jpg;a newspaper clipping from the early 1900s showing ;a group of men in the field
unique/np_surlevif_19161216_03_04.jpg;a black and white photo of ;a soldier in a trench in the somme
unique/thecairobulletin_19111214_P7_02.jpg;a newspaper clipping from the early 1900s showing ;a camel caravan in a village in egypt
unique/thecairobulletin_19111214_P7_02.jpg;a black and white photo of ;a camel caravan in a village in the philippines
unique/np_surlevif_19160923_04_01.jpg;a newspaper clipping from the early 1900s showing ;a smashed horse in the middle of a field
unique/np_surlevif_19160923_04_01.jpg;a black and white photo of ;a dead horse in the middle of a field
unique/np_guerreillustree_191805_09_01.jpg;a newspaper clipping from the early 1900s showing ;a forest fire in the san francisco bay area
unique/np_guerreillustree_191805_09_01.jpg;a black and white photo of ;a man cutting down a tree in the woods
unique/pho_2K47161_05_01.jpg;a newspaper clipping from the early 1900s showing ;a cannon in the sand dunes at the san juan
unique/pho_2K47161_05_01.jpg;a black and white photo of ;a cannon on a hill
unique/np_surlevif_19160506_02_03.jpg;a newspaper clipping from the early 1900s showing ;a soldier in a trench
unique/np_surlevif_19160506_02_03.jpg;a black and white photo of ;a soldier in a trench in the somme
unique/theeveningstar_19111111_P2_00_01.jpg;a newspaper clipping from the early 1900s showing ;a group of men preparing to dig a well
unique/theeveningstar_19111111_P2_00_01.jpg;a black and white photo of ;a group of men in the desert
unique/pho_2K24793_31_01.jpg;a newspaper clipping from the early 1900s showing ;a biplane on a cart
unique/pho_2K24793_31_01.jpg;a black and white photo of ;a biplane on a trailer
unique/np_surlevif_19160923_06_05.jpg;a newspaper clipping from the early 1900s showing ;a view of the village of st etienne
unique/np_surlevif_19160923_06_05.jpg;a black and white photo of ;a village in the mountains
unique/np_surlevif_19160729_06_05.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers in kenya
unique/np_surlevif_19160729_06_05.jpg;a black and white photo of ;a group of soldiers in uniform
unique/np_guerreillustree_191810_16_01.jpg;a newspaper clipping from the early 1900s showing ;a parade of soldiers
unique/np_guerreillustree_191810_16_01.jpg;a black and white photo of ;a parade of soldiers in uniform
unique/np_surlevif_19160115_07_02.jpg;a newspaper clipping from the early 1900s showing ;a cannon on the wall of a city
unique/np_surlevif_19160115_07_02.jpg;a black and white photo of ;a cannon on the wall of a building
unique/pho_2K24789_42_01.jpg;a newspaper clipping from the early 1900s showing ;a soldier and a civilian
unique/pho_2K24789_42_01.jpg;a black and white photo of ;a soldier and a civilian in uniform
unique/np_surlevif_19161230_07_03.jpg;a newspaper clipping from the early 1900s showing ;a pile of discarded shells
unique/np_surlevif_19161230_07_03.jpg;a black and white photo of ;a pile of crates in the middle of a field
unique/np_surlevif_19160325_02_02.jpg;a newspaper clipping from the early 1900s showing ;a group of men in uniforms
unique/np_surlevif_19160325_02_02.jpg;a black and white photo of ;a group of men in uniforms standing in front of a building
unique/np_surlevif_19160401_05_03.jpg;a newspaper clipping from the early 1900s showing ;a woman cooking over an open fire in the snow
unique/np_surlevif_19160401_05_03.jpg;a black and white photo of ;a woman cooking in the snow
unique/np_surlevif_19160226_06_01.jpg;a newspaper clipping from the early 1900s showing ;a house that was destroyed by a tornado
unique/np_surlevif_19160226_06_01.jpg;a black and white photo of ;a house that was destroyed in the wwii bombings
unique/np_surlevif_19161209_11_04.jpg;a newspaper clipping from the early 1900s showing ;a man in uniform
unique/np_surlevif_19161209_11_04.jpg;a black and white photo of ;a man in uniform
unique/pho_2K24792_11_01.jpg;a newspaper clipping from the early 1900s showing ;a group of men and donkeys on a dirt road
unique/pho_2K24792_11_01.jpg;a black and white photo of ;a group of people walking on a dirt road
unique/pho_2K24792_01_01.jpg;a newspaper clipping from the early 1900s showing ;a camp for the homeless in a city
unique/pho_2K24792_01_01.jpg;a black and white photo of ;a camp with tents and a horse
unique/illustratedlondonnews_19111104_P11_00_05.jpg;a newspaper clipping from the early 1900s showing ;a sand dune with a sand dune sand
unique/illustratedlondonnews_19111104_P11_00_05.jpg;a black and white photo of ;a sand dune with a sand dune sand
unique/thesphere_19111104_P5_00_05.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers in uniform
unique/thesphere_19111104_P5_00_05.jpg;a black and white photo of ;a group of soldiers in uniforms
unique/np_surlevif_19151204_09_02.jpg;a newspaper clipping from the early 1900s showing ;a crowd of people waiting for a bus
unique/np_surlevif_19151204_09_02.jpg;a black and white photo of ;a crowd of people gathered around a truck
unique/np_guerreillustree_191705_07_02.jpg;a newspaper clipping from the early 1900s showing ;a destroyed street in a french city
unique/np_guerreillustree_191705_07_02.jpg;a black and white photo of ;a destroyed street in a city
unique/np_guerreillustree_191611_01_01.jpg;a newspaper clipping from the early 1900s showing ;a cannon in the front yard of a home
unique/np_guerreillustree_191611_01_01.jpg;a black and white photo of ;a magazine cover from the french war of independence
unique/np_guerreillustree_191808_23_01.jpg;a newspaper clipping from the early 1900s showing ;a canal in a city
unique/np_guerreillustree_191808_23_01.jpg;a black and white photo of ;a canal in a city
unique/np_surlevif_19160603_08_05.jpg;a newspaper clipping from the early 1900s showing ;a train of covered wagons
unique/np_surlevif_19160603_08_05.jpg;a black and white photo of ;wagons in a field
unique/np_surlevif_19160902_03_02.jpg;a newspaper clipping from the early 1900s showing ;a group of soldiers in uniform
unique/np_surlevif_19160902_03_02.jpg;a black and white photo of ;a group of soldiers in a trench
unique/pho_2K24791_34_01.jpg;a newspaper clipping from the early 1900s showing ;a horse and cart in a city
unique/pho_2K24791_34_01.jpg;a black and white photo of ;a man and a horse pulling a cart
